key,fare_amount
2014-06-14 13:39:00.000000124,6.65804
2014-06-14 13:39:00.000000172,6.059037
2014-06-14 13:39:00.00000024,14.197491
2014-06-14 13:39:00.000000169,15.401361
2014-06-14 13:39:00.00000052,11.242972
2014-06-14 13:39:00.000000161,12.473155
2014-06-14 13:39:00.00000038,7.1020756
2014-06-14 13:39:00.00000035,11.317284
2014-06-14 13:39:00.00000053,11.721892
2014-06-14 13:39:00.000000183,6.690604
2014-06-14 13:39:00.000000131,56.230503
2014-06-14 13:39:00.000000180,6.151598
2014-06-14 13:39:00.000000130,12.004929
2014-06-14 13:39:00.00000032,5.244002
2014-06-14 13:39:00.000000148,11.557978
2014-06-14 13:39:00.0000007,9.478093
2014-06-14 13:39:00.00000095,10.553294
2014-06-14 13:39:00.000000144,36.74063
2014-06-14 13:39:00.000000141,33.455254
2014-06-14 13:39:00.000000162,18.78442
2014-06-14 13:39:00.00000018,10.451052
2014-06-14 13:39:00.00000054,9.0297575
2014-06-14 13:39:00.00000040,6.359231
2014-06-14 13:39:00.00000096,8.218596
2014-06-14 13:39:00.00000055,27.965117
2014-06-14 13:39:00.000000109,10.662766
2014-06-14 13:39:00.000000151,7.118601
2014-06-14 13:39:00.00000016,10.808842
2014-06-14 13:39:00.00000062,11.52491
2014-06-14 13:39:00.000000191,12.135445
2014-06-14 13:39:00.00000034,9.608007
2014-06-14 13:39:00.000000160,5.905138
2014-06-14 13:39:00.00000013,6.8264103
2014-06-14 13:39:00.000000188,4.7371926
2014-06-14 13:39:00.00000086,7.6364017
2014-06-14 13:39:00.000000185,11.767472
2014-06-14 13:39:00.00000074,8.380036
2014-06-14 13:39:00.00000022,17.64873
2014-06-14 13:39:00.00000036,5.3068485
2014-06-14 13:39:00.000000126,4.570361
2014-06-14 13:39:00.000000190,7.3793488
2014-06-14 13:39:00.00000042,6.3016253
2014-06-14 13:39:00.000000178,7.7132807
2014-06-14 13:39:00.000000163,4.583669
2014-06-14 13:39:00.00000020,13.156359
2014-06-14 13:39:00.00000098,5.311079
2014-06-14 13:39:00.000000114,21.90468
2014-06-14 13:39:00.00000045,9.133848
2014-06-14 13:39:00.00000094,4.6805525
2014-06-14 13:39:00.000000146,9.3107395
2014-06-14 13:39:00.00000033,9.524765
2014-06-14 13:39:00.000000143,5.6590843
2014-06-14 13:39:00.000000107,5.8756924
2014-06-14 13:39:00.00000048,9.193861
2014-06-14 13:39:00.00000043,11.599161
2014-06-14 13:39:00.000000123,10.122213
2014-06-14 13:39:00.000000134,7.939704
2014-06-14 13:39:00.000000142,5.478918
2014-06-14 13:39:00.000000122,11.225259
2014-06-14 13:39:00.000000176,10.589013
2011-12-12 09:42:12.0000004,6.06198
2011-12-12 09:42:12.0000002,4.987956
2011-12-12 09:42:12.0000001,10.731252
2011-12-12 09:42:12.0000003,7.3823915
2011-12-12 09:42:12.0000005,7.253273
2013-06-27 00:20:40.0000001,21.449726
2013-06-27 00:20:40.0000003,11.9663515
2009-02-20 13:34:16.0000001,8.626352
2009-02-20 13:34:16.0000002,14.459813
2009-02-20 13:34:16.0000003,6.3073735
2010-08-22 21:14:08.0000001,27.728115
2010-08-22 21:14:08.0000005,15.790585
2010-08-22 21:14:08.0000003,4.312619
2010-08-22 21:14:08.0000002,7.7376823
2012-08-06 08:58:08.0000002,4.757807
2012-08-06 08:58:08.0000001,20.522131
2013-11-04 08:34:12.0000003,5.785883
2013-11-04 08:34:12.0000001,10.21158
2013-11-04 08:34:12.0000002,10.771291
2011-06-24 20:34:48.0000002,7.662745
2011-06-24 20:34:48.0000001,20.33431
2011-03-28 20:38:36.0000003,5.5851107
2011-03-28 20:38:36.0000004,4.7949696
2011-03-28 20:38:36.0000002,7.615204
2011-08-14 20:36:28.0000004,5.7837067
2011-08-14 20:36:28.0000001,6.465726
2011-08-14 20:36:28.0000003,21.137657
2011-08-14 20:36:28.0000002,7.2425632
2015-02-21 15:52:44.0000004,21.418652
2015-02-21 15:52:44.0000003,9.133197
2015-02-21 15:52:44.0000002,19.64212
2015-02-21 15:52:44.0000001,9.681628
2013-01-29 11:29:52.0000001,10.597577
2014-09-12 19:03:48.0000001,9.173227
2013-11-09 18:52:40.0000004,8.873754
2013-11-09 18:52:40.0000002,13.638211
2013-04-25 16:10:04.0000001,55.792206
2013-04-25 16:10:04.0000002,7.596074
2013-09-07 14:37:52.0000001,8.594629
2013-09-07 14:37:52.0000002,9.139226
2013-09-07 14:37:52.0000003,5.32463
2011-05-21 13:16:20.0000004,5.497168
2011-05-21 13:16:20.0000001,5.60385
2011-05-21 13:16:20.0000003,9.323597
2011-11-25 16:36:24.0000002,5.930716
2011-11-25 16:36:24.0000001,11.224619
2015-01-31 20:54:04.0000001,6.0346212
2010-11-01 23:31:28.0000002,7.138026
2010-11-01 23:31:28.0000001,7.900237
2010-11-01 23:31:28.0000003,9.29613
2011-03-24 15:57:04.0000003,4.904847
2011-03-24 15:57:04.0000001,7.6177616
2010-05-10 10:37:04.0000005,5.886762
2010-05-10 10:37:04.0000002,4.9384155
2010-05-10 10:37:04.0000003,7.7867246
2010-05-10 10:37:04.0000006,8.95191
2012-06-09 16:53:44.0000002,7.2492485
2012-08-22 22:39:20.0000003,16.502098
2012-08-22 22:39:20.0000001,5.040241
2012-12-23 02:29:16.0000001,15.976733
2012-06-30 15:55:12.0000004,13.340488
2012-06-30 15:55:12.0000002,6.360018
2012-06-30 15:55:12.0000003,12.408326
2012-06-30 15:55:12.0000001,6.1830096
2011-10-02 23:36:00.00000056,11.765975
2011-10-02 23:36:00.00000086,14.427832
2011-10-02 23:36:00.00000081,14.615938
2011-10-02 23:36:00.0000009,4.2886643
2011-10-02 23:36:00.00000041,10.523888
2011-10-02 23:36:00.00000091,4.3850846
2011-10-02 23:36:00.0000008,11.434891
2011-10-02 23:36:00.00000015,25.19896
2011-10-02 23:36:00.00000014,9.702323
2011-10-02 23:36:00.00000047,6.71041
2011-10-02 23:36:00.00000076,6.1528625
2011-10-02 23:36:00.00000011,7.7807817
2011-10-02 23:36:00.00000075,5.411696
2011-10-02 23:36:00.00000035,6.182312
2011-10-02 23:36:00.00000099,5.4113092
2011-10-02 23:36:00.00000062,8.319908
2011-10-02 23:36:00.00000085,7.7630043
2011-10-02 23:36:00.00000043,18.47393
2011-10-02 23:36:00.00000071,11.388825
2011-10-02 23:36:00.00000023,6.2353735
2011-10-02 23:36:00.00000092,5.0167136
2011-10-02 23:36:00.00000037,9.4536
2011-10-02 23:36:00.00000083,9.864417
2011-10-02 23:36:00.00000054,12.147108
2011-10-02 23:36:00.00000073,10.016508
2011-10-02 23:36:00.0000005,6.8701773
2011-10-02 23:36:00.00000095,5.143079
2011-10-02 23:36:00.00000088,5.7474623
2011-10-02 23:36:00.00000030,8.106207
2011-10-02 23:36:00.0000007,12.22796
2011-10-02 23:36:00.00000013,9.793687
2011-10-02 23:36:00.00000065,24.03388
2011-10-02 23:36:00.00000089,48.59928
2011-10-02 23:36:00.00000096,8.260999
2011-10-02 23:36:00.00000039,9.618119
2011-10-02 23:36:00.00000038,23.855
2011-10-02 23:36:00.00000067,18.589195
2011-10-02 23:36:00.00000077,9.571864
2011-10-02 23:36:00.00000020,18.101955
2011-10-02 23:36:00.00000063,16.40189
2011-10-02 23:36:00.00000012,8.668972
2011-10-02 23:36:00.00000058,14.856553
2011-10-02 23:36:00.00000026,11.063824
2011-10-02 23:36:00.00000074,17.120861
2011-10-02 23:36:00.00000059,9.720824
2011-10-02 23:36:00.00000090,11.792646
2011-10-02 23:36:00.0000004,28.847137
2011-10-02 23:36:00.0000003,15.152796
2011-10-02 23:36:00.00000021,16.858677
2011-10-02 23:36:00.00000097,7.1614037
2011-10-02 23:36:00.00000036,15.433608
2011-10-02 23:36:00.00000024,19.965248
2011-10-02 23:36:00.00000082,47.40489
2011-10-02 23:36:00.000000100,8.452139
2011-10-02 23:36:00.00000040,4.5725517
2011-10-02 23:36:00.00000022,4.5952573
2013-03-21 12:47:28.0000006,12.464407
2013-03-21 12:47:28.0000008,12.200535
2013-03-21 12:47:28.0000003,12.507403
2013-03-21 12:47:28.0000005,7.9593425
2013-03-21 12:47:28.0000002,7.294256
2013-06-07 03:02:56.0000002,15.915544
2013-06-07 03:02:56.0000001,6.922634
2010-09-05 22:31:32.0000002,16.164457
2013-07-12 23:33:24.0000001,9.646979
2009-12-03 02:32:08.0000001,18.576588
2009-10-15 03:50:36.0000001,5.434878
2011-09-25 22:36:32.0000002,19.729742
2011-09-25 22:36:32.0000001,10.980654
2015-06-08 20:02:56.0000001,10.294867
2014-07-16 08:03:32.0000002,11.965666
2014-07-16 08:03:32.0000001,13.870022
2011-12-15 13:14:32.0000002,8.468797
2011-12-15 13:14:32.0000001,5.2685065
2011-10-11 22:13:48.0000002,13.187805
2011-10-11 22:13:48.0000005,8.526809
2011-10-11 22:13:48.0000003,6.480588
2013-09-14 16:53:20.0000001,9.571335
2013-09-14 16:53:20.0000002,11.069566
2014-02-06 09:09:56.0000004,6.568779
2014-02-06 09:09:56.0000003,6.4907465
2014-02-06 09:09:56.0000001,5.684742
2009-06-10 16:55:00.00000081,29.4374
2009-06-10 16:55:00.00000029,4.9584055
2009-06-10 16:55:00.000000109,9.298778
2009-06-10 16:55:00.00000098,46.464264
2009-06-10 16:55:00.00000054,11.962542
2009-06-10 16:55:00.00000021,31.530859
2009-06-10 16:55:00.00000012,7.457196
2009-06-10 16:55:00.00000033,5.917284
2009-06-10 16:55:00.00000024,10.222484
2009-06-10 16:55:00.00000099,11.546932
2009-06-10 16:55:00.0000009,6.4851203
2009-06-10 16:55:00.000000158,4.9373236
2009-06-10 16:55:00.000000141,4.7292733
2009-06-10 16:55:00.00000093,6.7172995
2009-06-10 16:55:00.000000161,9.295407
2009-06-10 16:55:00.00000088,5.5635157
2009-06-10 16:55:00.0000003,8.411608
2009-06-10 16:55:00.00000018,5.4357896
2009-06-10 16:55:00.00000047,7.0179825
2009-06-10 16:55:00.000000154,10.474177
2009-06-10 16:55:00.000000131,12.024533
2009-06-10 16:55:00.00000046,13.313863
2009-06-10 16:55:00.0000004,6.1459975
2009-06-10 16:55:00.000000107,7.362067
2009-06-10 16:55:00.000000114,7.409753
2009-06-10 16:55:00.000000117,8.238015
2009-06-10 16:55:00.000000162,9.931707
2009-06-10 16:55:00.00000049,10.836455
2009-06-10 16:55:00.00000069,8.54525
2009-06-10 16:55:00.000000111,7.398262
2009-06-10 16:55:00.00000083,4.953097
2009-06-10 16:55:00.000000166,44.623028
2009-06-10 16:55:00.000000135,10.271044
2009-06-10 16:55:00.00000044,32.48207
2009-06-10 16:55:00.00000085,7.00785
2009-06-10 16:55:00.000000115,5.641673
2009-06-10 16:55:00.000000108,6.433216
2009-06-10 16:55:00.00000034,6.364969
2009-06-10 16:55:00.00000060,16.66492
2009-06-10 16:55:00.000000120,5.6924353
2009-06-10 16:55:00.000000174,31.019928
2009-06-10 16:55:00.0000007,7.499762
2009-06-10 16:55:00.000000159,9.337918
2009-06-10 16:55:00.000000171,23.226406
2009-06-10 16:55:00.000000145,12.972699
2009-06-10 16:55:00.00000074,7.766952
2009-06-10 16:55:00.000000138,11.160805
2009-06-10 16:55:00.00000048,5.5333586
2009-06-10 16:55:00.000000101,5.741559
2009-06-10 16:55:00.000000153,5.0405345
2009-06-10 16:55:00.0000002,4.5877514
2009-06-10 16:55:00.00000037,9.06988
2009-06-10 16:55:00.000000151,10.576962
2009-06-10 16:55:00.000000127,28.93813
2009-06-10 16:55:00.000000144,12.031514
2009-06-10 16:55:00.000000165,12.86199
2009-06-10 16:55:00.0000008,5.129516
2009-06-10 16:55:00.000000122,8.201915
2009-06-10 16:55:00.00000055,28.99776
2009-06-10 16:55:00.00000079,5.520838
2009-06-10 16:55:00.00000016,16.594316
2009-06-10 16:55:00.000000160,19.152645
2009-06-10 16:55:00.000000139,4.312244
2009-06-10 16:55:00.00000075,5.523976
2009-06-10 16:55:00.00000017,7.007234
2009-06-10 16:55:00.00000070,5.9468536
2009-06-10 16:55:00.000000118,13.649666
2009-06-10 16:55:00.00000066,12.863548
2009-06-10 16:55:00.000000164,6.0804605
2009-06-10 16:55:00.000000100,9.976492
2009-06-10 16:55:00.00000082,9.318563
2009-06-10 16:55:00.00000090,14.55917
2009-06-10 16:55:00.000000125,12.976581
2009-06-10 16:55:00.000000149,6.634899
2009-06-10 16:55:00.00000068,11.772273
2009-06-10 16:55:00.00000039,5.232525
2009-06-10 16:55:00.000000124,4.8177614
2009-06-10 16:55:00.00000053,4.681197
2009-06-10 16:55:00.00000045,7.1530137
2009-06-10 16:55:00.000000102,6.425055
2009-06-10 16:55:00.000000140,6.3966885
2009-06-10 16:55:00.000000148,6.8172703
2009-06-10 16:55:00.000000147,6.298862
2009-06-10 16:55:00.00000097,6.7596617
2009-06-10 16:55:00.00000094,7.1602917
2009-06-10 16:55:00.00000078,9.018966
2009-06-10 16:55:00.00000035,6.2220407
2009-06-10 16:55:00.00000072,8.069712
2009-06-10 16:55:00.00000031,5.289081
2009-06-10 16:55:00.00000056,7.2049384
2009-06-10 16:55:00.000000128,18.206108
2009-06-10 16:55:00.00000057,5.8911037
2009-06-10 16:55:00.00000030,7.929246
2009-06-10 16:55:00.00000043,10.856855
2009-06-10 16:55:00.000000146,7.9836392
2009-06-10 16:55:00.00000010,7.02291
2009-06-10 16:55:00.00000067,11.13324
2009-06-10 16:55:00.000000119,5.590631
2009-06-10 16:55:00.00000076,19.725803
2009-06-10 16:55:00.00000025,6.97584
2009-06-10 16:55:00.00000071,17.951628
2009-06-10 16:55:00.000000143,9.304368
2013-06-26 11:19:36.0000002,5.235926
2014-09-05 10:02:48.0000004,5.618067
2014-09-05 10:02:48.0000002,9.000088
2014-09-05 10:02:48.0000001,40.609768
2014-09-05 10:02:48.0000003,10.027863
2012-09-19 12:31:40.0000001,9.644434
2012-09-19 12:31:40.0000002,7.7685575
2009-03-22 04:31:40.0000002,19.155544
2009-08-27 02:31:44.0000001,18.557947
2009-05-02 20:11:32.0000001,10.020303
2009-05-02 20:11:32.0000004,9.840551
2011-02-20 02:31:16.0000002,7.635154
2011-02-20 02:31:16.0000001,18.240957
2011-06-24 12:03:00.00000010,5.6373386
2011-06-24 12:03:00.00000067,13.0933695
2011-06-24 12:03:00.00000071,11.326778
2011-06-24 12:03:00.000000100,5.9136024
2011-06-24 12:03:00.000000145,11.604064
2011-06-24 12:03:00.000000152,9.396789
2011-06-24 12:03:00.00000026,12.026084
2011-06-24 12:03:00.000000199,4.5702324
2011-06-24 12:03:00.000000195,6.5508237
2011-06-24 12:03:00.000000119,5.491187
2011-06-24 12:03:00.00000086,11.604064
2011-06-24 12:03:00.00000012,7.561058
2011-06-24 12:03:00.00000097,23.34511
2011-06-24 12:03:00.00000058,4.8614283
2011-06-24 12:03:00.000000176,4.3555584
2011-06-24 12:03:00.000000139,4.3624816
2011-06-24 12:03:00.00000048,7.752672
2011-06-24 12:03:00.000000159,6.625027
2011-06-24 12:03:00.00000079,6.1042905
2011-06-24 12:03:00.000000138,8.265283
2011-06-24 12:03:00.000000135,11.85473
2011-06-24 12:03:00.000000173,11.604064
2011-06-24 12:03:00.000000162,11.946403
2011-06-24 12:03:00.00000018,10.678223
2011-06-24 12:03:00.000000136,5.8165216
2011-06-24 12:03:00.000000185,7.1429834
2011-06-24 12:03:00.00000069,6.6958942
2011-06-24 12:03:00.000000105,7.1761456
2011-06-24 12:03:00.000000180,6.1039553
2011-06-24 12:03:00.00000053,9.336574
2011-06-24 12:03:00.000000142,7.5969114
2011-06-24 12:03:00.000000188,9.277291
2011-06-24 12:03:00.00000089,4.441908
2011-06-24 12:03:00.000000109,6.5656424
2011-06-24 12:03:00.00000074,6.6941605
2011-06-24 12:03:00.000000113,10.392289
2011-06-24 12:03:00.00000044,5.0994854
2011-06-24 12:03:00.000000183,4.979075
2011-06-24 12:03:00.00000047,11.604064
2011-06-24 12:03:00.0000006,10.141703
2011-06-24 12:03:00.0000005,8.646733
2011-06-24 12:03:00.000000200,10.582099
2011-06-24 12:03:00.000000127,8.114056
2011-06-24 12:03:00.000000120,12.719604
2011-06-24 12:03:00.000000133,5.6901016
2011-06-24 12:03:00.00000073,6.500787
2011-06-24 12:03:00.000000101,4.7177315
2011-06-24 12:03:00.000000187,9.338
2011-06-24 12:03:00.000000122,9.62926
2011-06-24 12:03:00.000000175,6.917058
2011-06-24 12:03:00.000000154,9.901621
2011-06-24 12:03:00.000000197,7.773267
2011-06-24 12:03:00.00000017,8.077379
2011-06-24 12:03:00.000000186,10.883229
2011-06-24 12:03:00.00000020,9.3311205
2011-06-24 12:03:00.00000035,11.479442
2011-06-24 12:03:00.000000193,8.450579
2011-06-24 12:03:00.000000201,7.330399
2011-06-24 12:03:00.00000054,27.431068
2011-06-24 12:03:00.00000075,7.213459
2011-06-24 12:03:00.000000114,8.194763
2011-06-24 12:03:00.00000062,29.209064
2011-06-24 12:03:00.00000055,24.18673
2011-06-24 12:03:00.00000025,6.332323
2011-06-24 12:03:00.00000022,5.5495625
2011-06-24 12:03:00.000000144,15.6797085
2011-06-24 12:03:00.000000177,5.263915
2011-06-24 12:03:00.000000124,6.1074386
2011-06-24 12:03:00.00000094,4.880691
2011-06-24 12:03:00.00000041,6.677305
2011-06-24 12:03:00.000000141,6.042519
2011-06-24 12:03:00.00000092,8.616234
2011-06-24 12:03:00.000000189,18.725105
2011-06-24 12:03:00.000000171,10.664834
2011-06-24 12:03:00.000000157,6.3283386
2011-06-24 12:03:00.000000179,7.411948
2011-06-24 12:03:00.000000107,10.647129
2011-06-24 12:03:00.00000095,16.34682
2011-06-24 12:03:00.00000076,11.604064
2011-06-24 12:03:00.000000156,7.7856827
2011-06-24 12:03:00.000000111,33.25586
2011-06-24 12:03:00.000000116,7.665836
2011-06-24 12:03:00.00000033,9.687849
2011-06-24 12:03:00.00000082,4.4511323
2011-06-24 12:03:00.00000078,6.095706
2011-06-24 12:03:00.00000051,11.604064
2011-06-24 12:03:00.000000143,11.961887
2011-06-24 12:03:00.000000126,13.90815
2011-06-24 12:03:00.00000088,10.365675
2011-06-24 12:03:00.000000191,17.23606
2011-06-24 12:03:00.00000063,14.888326
2011-06-24 12:03:00.00000045,16.805285
2011-06-24 12:03:00.00000060,7.020924
2011-06-24 12:03:00.00000040,33.289875
2011-06-24 12:03:00.00000057,9.468657
2011-06-24 12:03:00.00000013,5.0088387
2011-06-24 12:03:00.00000068,32.361702
2011-06-24 12:03:00.000000165,4.507551
2011-06-24 12:03:00.00000056,5.711755
2011-06-24 12:03:00.000000150,8.2848835
2011-06-24 12:03:00.00000052,4.9673977
2011-06-24 12:03:00.00000085,48.174774
2011-06-24 12:03:00.000000190,7.104299
2011-06-24 12:03:00.00000072,7.1021295
2011-06-24 12:03:00.000000137,4.714798
2011-06-24 12:03:00.000000102,5.9556813
2011-06-24 12:03:00.000000106,7.81931
2011-06-24 12:03:00.000000118,5.378274
2011-06-24 12:03:00.00000046,13.261745
2011-06-24 12:03:00.000000110,11.001884
2011-06-24 12:03:00.000000181,5.1832247
2011-06-24 12:03:00.000000194,5.316558
2011-06-24 12:03:00.00000061,11.619044
2011-06-24 12:03:00.0000001,10.234719
2011-06-24 12:03:00.00000087,9.973497
2011-06-24 12:03:00.00000066,5.605028
2011-06-24 12:03:00.000000146,7.3013363
2011-06-24 12:03:00.000000149,48.036156
2011-06-24 12:03:00.00000038,11.800928
2011-06-24 12:03:00.000000196,7.319375
2011-06-24 12:03:00.00000093,7.935802
2011-06-24 12:03:00.000000170,5.9661937
2011-06-24 12:03:00.000000168,9.866006
2011-06-24 12:03:00.0000002,11.719292
2011-06-24 12:03:00.00000042,12.636937
2014-06-15 07:06:00.0000006,4.611963
2014-06-15 07:06:00.00000037,8.211167
2014-06-15 07:06:00.00000025,6.0894184
2014-06-15 07:06:00.0000008,11.032736
2014-06-15 07:06:00.00000036,52.551517
2014-06-15 07:06:00.00000042,22.361753
2014-06-15 07:06:00.00000033,4.3603053
2014-06-15 07:06:00.00000013,14.5187025
2014-06-15 07:06:00.00000035,56.231056
2014-06-15 07:06:00.00000030,9.074007
2014-06-15 07:06:00.00000024,7.254345
2014-06-15 07:06:00.00000031,10.158437
2014-06-15 07:06:00.0000009,16.192759
2014-06-15 07:06:00.00000039,55.83281
2014-06-15 07:06:00.00000010,5.247875
2014-06-15 07:06:00.00000019,14.821027
2014-06-15 07:06:00.00000041,7.2969513
2014-06-15 07:06:00.00000028,13.560805
2014-06-15 07:06:00.00000014,59.272858
2014-06-15 07:06:00.0000003,14.027214
2014-06-15 07:06:00.00000017,55.89482
2014-06-15 07:06:00.00000015,16.051447
2014-06-15 07:06:00.00000026,5.2924576
2014-06-15 07:06:00.0000002,13.047359
2014-06-15 07:06:00.00000040,5.324401
2014-06-15 07:06:00.00000016,5.3951283
2014-06-06 16:22:20.0000003,4.9883723
2014-06-06 16:22:20.0000002,7.4910536
2015-05-30 21:29:04.0000004,13.16475
2015-05-30 21:29:04.0000007,16.976252
2015-05-30 21:29:04.0000003,10.419851
2015-05-30 21:29:04.0000001,7.480447
2009-10-26 12:01:36.0000001,9.9982815
2009-10-26 12:01:36.0000002,8.250251
2009-10-26 12:01:36.0000005,6.0991583
2009-10-26 12:01:36.0000003,6.783265
2013-02-02 15:45:08.0000003,8.131059
2013-02-02 15:45:08.0000001,10.218569
2013-02-02 15:45:08.0000002,10.061492
2015-04-15 06:47:04.0000001,8.934094
2015-04-15 06:47:04.0000002,10.383229
2010-12-14 23:27:36.0000001,5.0868025
2009-03-05 11:03:04.0000002,5.1180305
2009-03-05 11:03:04.0000001,13.096272
2013-07-18 12:23:40.0000003,6.4541974
2013-07-18 12:23:40.0000002,4.927555
2013-07-18 12:23:40.0000001,9.698142
2014-04-14 13:48:32.0000004,9.245923
2014-04-14 13:48:32.0000003,5.345932
2014-08-18 05:33:08.0000001,7.959567
2012-01-28 03:14:28.0000001,30.159918
2009-09-14 02:19:00.00000014,10.509065
2009-09-14 02:19:00.00000035,9.75774
2009-09-14 02:19:00.00000040,6.6569653
2009-09-14 02:19:00.00000031,4.958817
2009-09-14 02:19:00.0000003,4.435603
2009-09-14 02:19:00.00000025,8.444785
2009-09-14 02:19:00.0000008,7.97443
2009-09-14 02:19:00.00000024,10.381884
2009-09-14 02:19:00.00000021,7.1019945
2009-09-14 02:19:00.00000036,9.330847
2009-09-14 02:19:00.0000009,41.180546
2009-09-14 02:19:00.0000001,9.243964
2009-09-14 02:19:00.00000018,4.889529
2009-09-14 02:19:00.00000039,7.1365595
2009-09-14 02:19:00.0000002,11.088285
2009-09-14 02:19:00.00000038,8.820778
2009-09-14 02:19:00.00000020,14.757554
2009-09-14 02:19:00.00000028,7.2597733
2009-09-14 02:19:00.00000026,16.770294
2009-09-14 02:19:00.00000017,8.146944
2009-09-14 02:19:00.00000030,8.30913
2009-09-14 02:19:00.00000016,5.621484
2009-09-14 02:19:00.0000006,8.008718
2009-09-14 02:19:00.0000007,9.028284
2011-08-14 14:17:28.0000003,8.222889
2011-08-14 14:17:28.0000001,4.9400544
2011-08-14 14:17:28.0000004,6.3702965
2011-08-14 14:17:28.0000002,5.604059
2011-08-14 14:17:28.0000005,14.560774
2014-03-17 16:07:56.0000002,57.563488
2010-11-03 21:09:56.0000002,5.0496845
2010-11-03 21:09:56.0000001,12.186037
2012-12-11 23:37:08.0000002,8.532964
2012-12-11 23:37:08.0000005,8.123747
2012-12-11 23:37:08.0000004,6.4706955
2012-12-11 23:37:08.0000006,10.213442
2012-12-11 23:37:08.0000003,4.7385464
2012-12-11 23:37:08.0000001,17.341118
2015-06-24 14:19:52.0000001,14.433139
